,img_paths,labels,file_name
1901,../input/after_4_bis/470/470.2.jpg,470,2
1902,../input/after_4_bis/470/470.1.jpg,470,1
1903,../input/after_4_bis/1015/1015.3.jpg,1015,3
1904,../input/after_4_bis/1015/1015.0.jpg,1015,0
1905,../input/after_4_bis/1015/1015.2.jpg,1015,2
1906,../input/after_4_bis/1015/1015.5.jpg,1015,5
1907,../input/after_4_bis/1015/1015.1.jpg,1015,1
1908,../input/after_4_bis/1015/1015.4.jpg,1015,4
1909,../input/after_4_bis/71/71.3.jpg,71,3
1910,../input/after_4_bis/71/71.4.jpg,71,4
1911,../input/after_4_bis/71/71.0.jpg,71,0
1912,../input/after_4_bis/71/71.1.jpg,71,1
1913,../input/after_4_bis/71/71.2.jpg,71,2
1914,../input/after_4_bis/502/502.1.jpg,502,1
1915,../input/after_4_bis/502/502.2.jpg,502,2
1916,../input/after_4_bis/502/502.3.jpg,502,3
1917,../input/after_4_bis/502/502.0.jpg,502,0
1918,../input/after_4_bis/502/502.4.jpg,502,4
1919,../input/after_4_bis/891/891.0.jpg,891,0
1920,../input/after_4_bis/891/891.1.jpg,891,1
1921,../input/after_4_bis/891/891.2.jpg,891,2
1922,../input/after_4_bis/762/762.5.jpg,762,5
1923,../input/after_4_bis/762/762.1.jpg,762,1
1924,../input/after_4_bis/762/762.2.jpg,762,2
1925,../input/after_4_bis/762/762.3.jpg,762,3
1926,../input/after_4_bis/762/762.0.jpg,762,0
1927,../input/after_4_bis/762/762.4.jpg,762,4
1928,../input/after_4_bis/289/289.7.jpg,289,7
1929,../input/after_4_bis/289/289.9.jpg,289,9
1930,../input/after_4_bis/289/289.10.jpg,289,10
1931,../input/after_4_bis/289/289.8.jpg,289,8
1932,../input/after_4_bis/289/289.3.jpg,289,3
1933,../input/after_4_bis/289/289.2.jpg,289,2
1934,../input/after_4_bis/289/289.6.jpg,289,6
1935,../input/after_4_bis/289/289.5.jpg,289,5
1936,../input/after_4_bis/289/289.4.jpg,289,4
1937,../input/after_4_bis/289/289.11.jpg,289,11
1938,../input/after_4_bis/289/289.1.jpg,289,1
1939,../input/after_4_bis/289/289.0.jpg,289,0
1940,../input/after_4_bis/817/817.1.jpg,817,1
1941,../input/after_4_bis/817/817.2.jpg,817,2
1942,../input/after_4_bis/817/817.3.jpg,817,3
1943,../input/after_4_bis/817/817.5.jpg,817,5
1944,../input/after_4_bis/817/817.0.jpg,817,0
1945,../input/after_4_bis/817/817.4.jpg,817,4
1946,../input/after_4_bis/605/605.1.jpg,605,1
1947,../input/after_4_bis/605/605.4.jpg,605,4
1948,../input/after_4_bis/605/605.0.jpg,605,0
1949,../input/after_4_bis/605/605.2.jpg,605,2
1950,../input/after_4_bis/605/605.3.jpg,605,3
1951,../input/after_4_bis/821/821.4.jpg,821,4
1952,../input/after_4_bis/821/821.0.jpg,821,0
1953,../input/after_4_bis/821/821.3.jpg,821,3
1954,../input/after_4_bis/821/821.5.jpg,821,5
1955,../input/after_4_bis/821/821.1.jpg,821,1
1956,../input/after_4_bis/821/821.2.jpg,821,2
1957,../input/after_4_bis/194/194.10.jpg,194,10
1958,../input/after_4_bis/194/194.0.jpg,194,0
1959,../input/after_4_bis/194/194.7.jpg,194,7
1960,../input/after_4_bis/194/194.12.jpg,194,12
1961,../input/after_4_bis/194/194.2.jpg,194,2
1962,../input/after_4_bis/194/194.6.jpg,194,6
1963,../input/after_4_bis/194/194.5.jpg,194,5
1964,../input/after_4_bis/194/194.11.jpg,194,11
1965,../input/after_4_bis/194/194.9.jpg,194,9
1966,../input/after_4_bis/194/194.1.jpg,194,1
1967,../input/after_4_bis/194/194.3.jpg,194,3
1968,../input/after_4_bis/194/194.15.jpg,194,15
1969,../input/after_4_bis/194/194.13.jpg,194,13
1970,../input/after_4_bis/194/194.8.jpg,194,8
1971,../input/after_4_bis/194/194.4.jpg,194,4
1972,../input/after_4_bis/194/194.14.jpg,194,14
1973,../input/after_4_bis/636/636.1.jpg,636,1
1974,../input/after_4_bis/636/636.4.jpg,636,4
1975,../input/after_4_bis/636/636.3.jpg,636,3
1976,../input/after_4_bis/636/636.0.jpg,636,0
1977,../input/after_4_bis/636/636.2.jpg,636,2
1978,../input/after_4_bis/583/583.0.jpg,583,0
1979,../input/after_4_bis/583/583.3.jpg,583,3
1980,../input/after_4_bis/583/583.4.jpg,583,4
1981,../input/after_4_bis/583/583.1.jpg,583,1
1982,../input/after_4_bis/583/583.2.jpg,583,2
1983,../input/after_4_bis/604/604.1.jpg,604,1
1984,../input/after_4_bis/604/604.3.jpg,604,3
1985,../input/after_4_bis/604/604.0.jpg,604,0
1986,../input/after_4_bis/604/604.2.jpg,604,2
1987,../input/after_4_bis/488/488.6.jpg,488,6
1988,../input/after_4_bis/488/488.10.jpg,488,10
1989,../input/after_4_bis/488/488.0.jpg,488,0
1990,../input/after_4_bis/488/488.1.jpg,488,1
1991,../input/after_4_bis/488/488.2.jpg,488,2
1992,../input/after_4_bis/488/488.4.jpg,488,4
1993,../input/after_4_bis/488/488.7.jpg,488,7
1994,../input/after_4_bis/488/488.9.jpg,488,9
1995,../input/after_4_bis/488/488.3.jpg,488,3
1996,../input/after_4_bis/488/488.8.jpg,488,8
1997,../input/after_4_bis/488/488.5.jpg,488,5
1998,../input/after_4_bis/1024/1024.4.jpg,1024,4
1999,../input/after_4_bis/1024/1024.2.jpg,1024,2
2000,../input/after_4_bis/1024/1024.1.jpg,1024,1
2001,../input/after_4_bis/1024/1024.0.jpg,1024,0
2002,../input/after_4_bis/1024/1024.3.jpg,1024,3
2003,../input/after_4_bis/1316/1316.0.jpg,1316,0
2004,../input/after_4_bis/1316/1316.1.jpg,1316,1
2005,../input/after_4_bis/1316/1316.5.jpg,1316,5
2006,../input/after_4_bis/1316/1316.4.jpg,1316,4
2007,../input/after_4_bis/1316/1316.2.jpg,1316,2
2008,../input/after_4_bis/1316/1316.3.jpg,1316,3
2009,../input/after_4_bis/1388/1388.2.jpg,1388,2
2010,../input/after_4_bis/1388/1388.5.jpg,1388,5
2011,../input/after_4_bis/1388/1388.4.jpg,1388,4
2012,../input/after_4_bis/1388/1388.0.jpg,1388,0
2013,../input/after_4_bis/1388/1388.1.jpg,1388,1
2014,../input/after_4_bis/1388/1388.3.jpg,1388,3
2015,../input/after_4_bis/104/104.8.jpg,104,8
2016,../input/after_4_bis/104/104.2.jpg,104,2
2017,../input/after_4_bis/104/104.3.jpg,104,3
2018,../input/after_4_bis/104/104.1.jpg,104,1
2019,../input/after_4_bis/104/104.4.jpg,104,4
2020,../input/after_4_bis/104/104.6.jpg,104,6
2021,../input/after_4_bis/104/104.7.jpg,104,7
2022,../input/after_4_bis/104/104.0.jpg,104,0
2023,../input/after_4_bis/104/104.5.jpg,104,5
2024,../input/after_4_bis/169/169.0.jpg,169,0
2025,../input/after_4_bis/169/169.4.jpg,169,4
2026,../input/after_4_bis/169/169.2.jpg,169,2
2027,../input/after_4_bis/169/169.1.jpg,169,1
2028,../input/after_4_bis/169/169.3.jpg,169,3
2029,../input/after_4_bis/932/932.0.jpg,932,0
2030,../input/after_4_bis/932/932.4.jpg,932,4
2031,../input/after_4_bis/932/932.3.jpg,932,3
2032,../input/after_4_bis/932/932.1.jpg,932,1
2033,../input/after_4_bis/932/932.2.jpg,932,2
2034,../input/after_4_bis/932/932.5.jpg,932,5
2035,../input/after_4_bis/798/798.3.jpg,798,3
2036,../input/after_4_bis/798/798.0.jpg,798,0
2037,../input/after_4_bis/798/798.6.jpg,798,6
2038,../input/after_4_bis/798/798.1.jpg,798,1
2039,../input/after_4_bis/798/798.2.jpg,798,2
2040,../input/after_4_bis/798/798.5.jpg,798,5
2041,../input/after_4_bis/798/798.7.jpg,798,7
2042,../input/after_4_bis/798/798.4.jpg,798,4
2043,../input/after_4_bis/563/563.2.jpg,563,2
2044,../input/after_4_bis/563/563.3.jpg,563,3
2045,../input/after_4_bis/563/563.1.jpg,563,1
2046,../input/after_4_bis/563/563.4.jpg,563,4
2047,../input/after_4_bis/563/563.0.jpg,563,0
2048,../input/after_4_bis/341/341.0.jpg,341,0
2049,../input/after_4_bis/341/341.2.jpg,341,2
2050,../input/after_4_bis/341/341.1.jpg,341,1
2051,../input/after_4_bis/341/341.3.jpg,341,3
2052,../input/after_4_bis/341/341.4.jpg,341,4
2053,../input/after_4_bis/489/489.4.jpg,489,4
2054,../input/after_4_bis/489/489.1.jpg,489,1
2055,../input/after_4_bis/489/489.0.jpg,489,0
2056,../input/after_4_bis/489/489.5.jpg,489,5
2057,../input/after_4_bis/489/489.2.jpg,489,2
2058,../input/after_4_bis/489/489.3.jpg,489,3
2059,../input/after_4_bis/489/489.6.jpg,489,6
2060,../input/after_4_bis/1260/1260.4.jpg,1260,4
2061,../input/after_4_bis/1260/1260.3.jpg,1260,3
2062,../input/after_4_bis/1260/1260.5.jpg,1260,5
2063,../input/after_4_bis/1260/1260.2.jpg,1260,2
2064,../input/after_4_bis/1260/1260.1.jpg,1260,1
2065,../input/after_4_bis/1260/1260.0.jpg,1260,0
2066,../input/after_4_bis/1039/1039.3.jpg,1039,3
2067,../input/after_4_bis/1039/1039.4.jpg,1039,4
2068,../input/after_4_bis/1039/1039.2.jpg,1039,2
2069,../input/after_4_bis/1039/1039.0.jpg,1039,0
2070,../input/after_4_bis/1039/1039.1.jpg,1039,1
2071,../input/after_4_bis/363/363.7.jpg,363,7
2072,../input/after_4_bis/363/363.24.jpg,363,24
2073,../input/after_4_bis/363/363.21.jpg,363,21
2074,../input/after_4_bis/363/363.18.jpg,363,18
2075,../input/after_4_bis/363/363.14.jpg,363,14
2076,../input/after_4_bis/363/363.0.jpg,363,0
2077,../input/after_4_bis/363/363.11.jpg,363,11
2078,../input/after_4_bis/363/363.3.jpg,363,3
2079,../input/after_4_bis/363/363.20.jpg,363,20
2080,../input/after_4_bis/363/363.16.jpg,363,16
2081,../input/after_4_bis/363/363.23.jpg,363,23
2082,../input/after_4_bis/363/363.19.jpg,363,19
2083,../input/after_4_bis/363/363.1.jpg,363,1
2084,../input/after_4_bis/363/363.5.jpg,363,5
2085,../input/after_4_bis/363/363.15.jpg,363,15
2086,../input/after_4_bis/363/363.12.jpg,363,12
2087,../input/after_4_bis/363/363.4.jpg,363,4
2088,../input/after_4_bis/363/363.2.jpg,363,2
2089,../input/after_4_bis/363/363.17.jpg,363,17
2090,../input/after_4_bis/363/363.9.jpg,363,9
2091,../input/after_4_bis/363/363.22.jpg,363,22
2092,../input/after_4_bis/363/363.8.jpg,363,8
2093,../input/after_4_bis/363/363.13.jpg,363,13
2094,../input/after_4_bis/363/363.10.jpg,363,10
2095,../input/after_4_bis/363/363.6.jpg,363,6
2096,../input/after_4_bis/395/395.0.jpg,395,0
2097,../input/after_4_bis/395/395.1.jpg,395,1
2098,../input/after_4_bis/395/395.2.jpg,395,2
2099,../input/after_4_bis/395/395.3.jpg,395,3
2100,../input/after_4_bis/395/395.4.jpg,395,4
2101,../input/after_4_bis/395/395.5.jpg,395,5
2102,../input/after_4_bis/395/395.6.jpg,395,6
2103,../input/after_4_bis/1176/1176.4.jpg,1176,4
2104,../input/after_4_bis/1176/1176.2.jpg,1176,2
2105,../input/after_4_bis/1176/1176.3.jpg,1176,3
2106,../input/after_4_bis/1176/1176.0.jpg,1176,0
2107,../input/after_4_bis/1176/1176.1.jpg,1176,1
2108,../input/after_4_bis/1344/1344.5.jpg,1344,5
2109,../input/after_4_bis/1344/1344.2.jpg,1344,2
2110,../input/after_4_bis/1344/1344.4.jpg,1344,4
2111,../input/after_4_bis/1344/1344.1.jpg,1344,1
2112,../input/after_4_bis/1344/1344.3.jpg,1344,3
2113,../input/after_4_bis/1344/1344.0.jpg,1344,0
2114,../input/after_4_bis/1331/1331.3.jpg,1331,3
2115,../input/after_4_bis/1331/1331.5.jpg,1331,5
2116,../input/after_4_bis/1331/1331.1.jpg,1331,1
2117,../input/after_4_bis/1331/1331.2.jpg,1331,2
2118,../input/after_4_bis/1331/1331.4.jpg,1331,4
2119,../input/after_4_bis/1331/1331.0.jpg,1331,0
2120,../input/after_4_bis/366/366.1.jpg,366,1
2121,../input/after_4_bis/366/366.0.jpg,366,0
2122,../input/after_4_bis/366/366.3.jpg,366,3
2123,../input/after_4_bis/366/366.5.jpg,366,5
2124,../input/after_4_bis/366/366.2.jpg,366,2
2125,../input/after_4_bis/366/366.4.jpg,366,4
2126,../input/after_4_bis/286/286.1.jpg,286,1
2127,../input/after_4_bis/286/286.7.jpg,286,7
2128,../input/after_4_bis/286/286.5.jpg,286,5
2129,../input/after_4_bis/286/286.2.jpg,286,2
2130,../input/after_4_bis/286/286.0.jpg,286,0
2131,../input/after_4_bis/286/286.3.jpg,286,3
2132,../input/after_4_bis/286/286.4.jpg,286,4
2133,../input/after_4_bis/286/286.6.jpg,286,6
2134,../input/after_4_bis/328/328.0.jpg,328,0
2135,../input/after_4_bis/328/328.6.jpg,328,6
2136,../input/after_4_bis/328/328.3.jpg,328,3
2137,../input/after_4_bis/328/328.1.jpg,328,1
2138,../input/after_4_bis/328/328.4.jpg,328,4
2139,../input/after_4_bis/328/328.2.jpg,328,2
2140,../input/after_4_bis/328/328.5.jpg,328,5
2141,../input/after_4_bis/28/28.0.jpg,28,0
2142,../input/after_4_bis/28/28.2.jpg,28,2
2143,../input/after_4_bis/28/28.3.jpg,28,3
2144,../input/after_4_bis/28/28.1.jpg,28,1
2145,../input/after_4_bis/408/408.3.jpg,408,3
2146,../input/after_4_bis/408/408.1.jpg,408,1
2147,../input/after_4_bis/408/408.2.jpg,408,2
2148,../input/after_4_bis/408/408.0.jpg,408,0
2149,../input/after_4_bis/408/408.4.jpg,408,4
2150,../input/after_4_bis/408/408.5.jpg,408,5
2151,../input/after_4_bis/266/266.1.jpg,266,1
2152,../input/after_4_bis/266/266.2.jpg,266,2
2153,../input/after_4_bis/266/266.0.jpg,266,0
2154,../input/after_4_bis/266/266.3.jpg,266,3
2155,../input/after_4_bis/671/671.4.jpg,671,4
2156,../input/after_4_bis/671/671.1.jpg,671,1
2157,../input/after_4_bis/671/671.3.jpg,671,3
2158,../input/after_4_bis/671/671.0.jpg,671,0
2159,../input/after_4_bis/671/671.2.jpg,671,2
2160,../input/after_4_bis/1145/1145.1.jpg,1145,1
2161,../input/after_4_bis/1145/1145.3.jpg,1145,3
2162,../input/after_4_bis/1145/1145.4.jpg,1145,4
2163,../input/after_4_bis/1145/1145.0.jpg,1145,0
2164,../input/after_4_bis/1145/1145.2.jpg,1145,2
2165,../input/after_4_bis/590/590.3.jpg,590,3
2166,../input/after_4_bis/590/590.1.jpg,590,1
2167,../input/after_4_bis/590/590.0.jpg,590,0
2168,../input/after_4_bis/590/590.4.jpg,590,4
2169,../input/after_4_bis/590/590.2.jpg,590,2
2170,../input/after_4_bis/590/590.5.jpg,590,5
2171,../input/after_4_bis/279/279.1.jpg,279,1
2172,../input/after_4_bis/279/279.2.jpg,279,2
2173,../input/after_4_bis/279/279.0.jpg,279,0
2174,../input/after_4_bis/279/279.3.jpg,279,3
2175,../input/after_4_bis/147/147.5.jpg,147,5
2176,../input/after_4_bis/147/147.4.jpg,147,4
2177,../input/after_4_bis/147/147.9.jpg,147,9
2178,../input/after_4_bis/147/147.12.jpg,147,12
2179,../input/after_4_bis/147/147.6.jpg,147,6
2180,../input/after_4_bis/147/147.1.jpg,147,1
2181,../input/after_4_bis/147/147.2.jpg,147,2
2182,../input/after_4_bis/147/147.7.jpg,147,7
2183,../input/after_4_bis/147/147.8.jpg,147,8
2184,../input/after_4_bis/147/147.11.jpg,147,11
2185,../input/after_4_bis/147/147.3.jpg,147,3
2186,../input/after_4_bis/147/147.0.jpg,147,0
2187,../input/after_4_bis/147/147.10.jpg,147,10
2188,../input/after_4_bis/1267/1267.1.jpg,1267,1
2189,../input/after_4_bis/1267/1267.4.jpg,1267,4
2190,../input/after_4_bis/1267/1267.3.jpg,1267,3
2191,../input/after_4_bis/1267/1267.5.jpg,1267,5
2192,../input/after_4_bis/1267/1267.0.jpg,1267,0
2193,../input/after_4_bis/1267/1267.2.jpg,1267,2
2194,../input/after_4_bis/154/154.3.jpg,154,3
2195,../input/after_4_bis/154/154.9.jpg,154,9
2196,../input/after_4_bis/154/154.10.jpg,154,10
2197,../input/after_4_bis/154/154.2.jpg,154,2
2198,../input/after_4_bis/154/154.4.jpg,154,4
2199,../input/after_4_bis/154/154.12.jpg,154,12
2200,../input/after_4_bis/154/154.11.jpg,154,11
2201,../input/after_4_bis/154/154.0.jpg,154,0
2202,../input/after_4_bis/154/154.7.jpg,154,7
2203,../input/after_4_bis/154/154.1.jpg,154,1
2204,../input/after_4_bis/154/154.8.jpg,154,8
2205,../input/after_4_bis/154/154.6.jpg,154,6
2206,../input/after_4_bis/154/154.5.jpg,154,5
2207,../input/after_4_bis/190/190.1.jpg,190,1
2208,../input/after_4_bis/190/190.3.jpg,190,3
2209,../input/after_4_bis/190/190.8.jpg,190,8
2210,../input/after_4_bis/190/190.6.jpg,190,6
2211,../input/after_4_bis/190/190.2.jpg,190,2
2212,../input/after_4_bis/190/190.0.jpg,190,0
2213,../input/after_4_bis/190/190.7.jpg,190,7
2214,../input/after_4_bis/190/190.9.jpg,190,9
2215,../input/after_4_bis/190/190.5.jpg,190,5
2216,../input/after_4_bis/190/190.4.jpg,190,4
2217,../input/after_4_bis/190/190.10.jpg,190,10
2218,../input/after_4_bis/202/202.1.jpg,202,1
2219,../input/after_4_bis/202/202.12.jpg,202,12
2220,../input/after_4_bis/202/202.5.jpg,202,5
2221,../input/after_4_bis/202/202.0.jpg,202,0
2222,../input/after_4_bis/202/202.3.jpg,202,3
2223,../input/after_4_bis/202/202.11.jpg,202,11
2224,../input/after_4_bis/202/202.20.jpg,202,20
2225,../input/after_4_bis/202/202.4.jpg,202,4
2226,../input/after_4_bis/202/202.7.jpg,202,7
2227,../input/after_4_bis/202/202.6.jpg,202,6
2228,../input/after_4_bis/202/202.9.jpg,202,9
2229,../input/after_4_bis/202/202.19.jpg,202,19
2230,../input/after_4_bis/202/202.2.jpg,202,2
2231,../input/after_4_bis/202/202.15.jpg,202,15
2232,../input/after_4_bis/202/202.22.jpg,202,22
2233,../input/after_4_bis/202/202.13.jpg,202,13
2234,../input/after_4_bis/202/202.21.jpg,202,21
2235,../input/after_4_bis/202/202.14.jpg,202,14
2236,../input/after_4_bis/202/202.10.jpg,202,10
2237,../input/after_4_bis/202/202.18.jpg,202,18
2238,../input/after_4_bis/202/202.17.jpg,202,17
2239,../input/after_4_bis/202/202.8.jpg,202,8
2240,../input/after_4_bis/202/202.16.jpg,202,16
2241,../input/after_4_bis/637/637.4.jpg,637,4
2242,../input/after_4_bis/637/637.2.jpg,637,2
2243,../input/after_4_bis/637/637.3.jpg,637,3
2244,../input/after_4_bis/637/637.1.jpg,637,1
2245,../input/after_4_bis/637/637.0.jpg,637,0
2246,../input/after_4_bis/1301/1301.0.jpg,1301,0
2247,../input/after_4_bis/1301/1301.5.jpg,1301,5
2248,../input/after_4_bis/1301/1301.3.jpg,1301,3
2249,../input/after_4_bis/1301/1301.2.jpg,1301,2
2250,../input/after_4_bis/1301/1301.4.jpg,1301,4
2251,../input/after_4_bis/1301/1301.1.jpg,1301,1
2252,../input/after_4_bis/256/256.5.jpg,256,5
2253,../input/after_4_bis/256/256.1.jpg,256,1
2254,../input/after_4_bis/256/256.4.jpg,256,4
2255,../input/after_4_bis/256/256.0.jpg,256,0
2256,../input/after_4_bis/256/256.3.jpg,256,3
2257,../input/after_4_bis/256/256.2.jpg,256,2
2258,../input/after_4_bis/16/16.0.jpg,16,0
2259,../input/after_4_bis/16/16.1.jpg,16,1
2260,../input/after_4_bis/275/275.0.jpg,275,0
2261,../input/after_4_bis/275/275.3.jpg,275,3
2262,../input/after_4_bis/275/275.4.jpg,275,4
2263,../input/after_4_bis/275/275.1.jpg,275,1
2264,../input/after_4_bis/275/275.2.jpg,275,2
2265,../input/after_4_bis/715/715.3.jpg,715,3
2266,../input/after_4_bis/715/715.4.jpg,715,4
2267,../input/after_4_bis/715/715.1.jpg,715,1
2268,../input/after_4_bis/715/715.5.jpg,715,5
2269,../input/after_4_bis/715/715.2.jpg,715,2
2270,../input/after_4_bis/715/715.0.jpg,715,0
2271,../input/after_4_bis/715/715.6.jpg,715,6
2272,../input/after_4_bis/543/543.2.jpg,543,2
2273,../input/after_4_bis/543/543.0.jpg,543,0
2274,../input/after_4_bis/543/543.1.jpg,543,1
2275,../input/after_4_bis/26/26.3.jpg,26,3
2276,../input/after_4_bis/26/26.4.jpg,26,4
2277,../input/after_4_bis/26/26.2.jpg,26,2
2278,../input/after_4_bis/26/26.0.jpg,26,0
2279,../input/after_4_bis/26/26.1.jpg,26,1
2280,../input/after_4_bis/209/209.1.jpg,209,1
2281,../input/after_4_bis/209/209.0.jpg,209,0
2282,../input/after_4_bis/1149/1149.0.jpg,1149,0
2283,../input/after_4_bis/1149/1149.2.jpg,1149,2
2284,../input/after_4_bis/1149/1149.4.jpg,1149,4
2285,../input/after_4_bis/1149/1149.3.jpg,1149,3
2286,../input/after_4_bis/1149/1149.1.jpg,1149,1
2287,../input/after_4_bis/100/100.1.jpg,100,1
2288,../input/after_4_bis/100/100.4.jpg,100,4
2289,../input/after_4_bis/100/100.2.jpg,100,2
2290,../input/after_4_bis/100/100.6.jpg,100,6
2291,../input/after_4_bis/100/100.5.jpg,100,5
2292,../input/after_4_bis/100/100.0.jpg,100,0
2293,../input/after_4_bis/100/100.7.jpg,100,7
2294,../input/after_4_bis/100/100.3.jpg,100,3
2295,../input/after_4_bis/917/917.1.jpg,917,1
2296,../input/after_4_bis/917/917.3.jpg,917,3
2297,../input/after_4_bis/917/917.2.jpg,917,2
2298,../input/after_4_bis/917/917.4.jpg,917,4
2299,../input/after_4_bis/917/917.0.jpg,917,0
2300,../input/after_4_bis/533/533.3.jpg,533,3
2301,../input/after_4_bis/533/533.2.jpg,533,2
2302,../input/after_4_bis/533/533.0.jpg,533,0
2303,../input/after_4_bis/533/533.5.jpg,533,5
2304,../input/after_4_bis/533/533.4.jpg,533,4
2305,../input/after_4_bis/533/533.1.jpg,533,1
2306,../input/after_4_bis/215/215.6.jpg,215,6
2307,../input/after_4_bis/215/215.2.jpg,215,2
2308,../input/after_4_bis/215/215.4.jpg,215,4
2309,../input/after_4_bis/215/215.5.jpg,215,5
2310,../input/after_4_bis/215/215.1.jpg,215,1
2311,../input/after_4_bis/215/215.0.jpg,215,0
2312,../input/after_4_bis/215/215.3.jpg,215,3
2313,../input/after_4_bis/631/631.1.jpg,631,1
2314,../input/after_4_bis/631/631.2.jpg,631,2
2315,../input/after_4_bis/631/631.4.jpg,631,4
2316,../input/after_4_bis/631/631.3.jpg,631,3
2317,../input/after_4_bis/631/631.0.jpg,631,0
2318,../input/after_4_bis/1080/1080.0.jpg,1080,0
2319,../input/after_4_bis/1080/1080.1.jpg,1080,1
2320,../input/after_4_bis/1080/1080.2.jpg,1080,2
2321,../input/after_4_bis/1080/1080.3.jpg,1080,3
2322,../input/after_4_bis/1245/1245.5.jpg,1245,5
2323,../input/after_4_bis/1245/1245.0.jpg,1245,0
2324,../input/after_4_bis/1245/1245.1.jpg,1245,1
2325,../input/after_4_bis/1245/1245.4.jpg,1245,4
2326,../input/after_4_bis/1245/1245.3.jpg,1245,3
2327,../input/after_4_bis/1245/1245.2.jpg,1245,2
2328,../input/after_4_bis/187/187.3.jpg,187,3
2329,../input/after_4_bis/187/187.0.jpg,187,0
2330,../input/after_4_bis/187/187.5.jpg,187,5
2331,../input/after_4_bis/187/187.4.jpg,187,4
2332,../input/after_4_bis/187/187.7.jpg,187,7
2333,../input/after_4_bis/187/187.1.jpg,187,1
2334,../input/after_4_bis/187/187.9.jpg,187,9
2335,../input/after_4_bis/187/187.8.jpg,187,8
2336,../input/after_4_bis/187/187.6.jpg,187,6
2337,../input/after_4_bis/187/187.2.jpg,187,2
2338,../input/after_4_bis/131/131.4.jpg,131,4
2339,../input/after_4_bis/131/131.5.jpg,131,5
2340,../input/after_4_bis/131/131.1.jpg,131,1
2341,../input/after_4_bis/131/131.3.jpg,131,3
2342,../input/after_4_bis/131/131.7.jpg,131,7
2343,../input/after_4_bis/131/131.2.jpg,131,2
2344,../input/after_4_bis/131/131.0.jpg,131,0
2345,../input/after_4_bis/131/131.6.jpg,131,6
2346,../input/after_4_bis/135/135.0.jpg,135,0
2347,../input/after_4_bis/135/135.3.jpg,135,3
2348,../input/after_4_bis/135/135.1.jpg,135,1
2349,../input/after_4_bis/135/135.2.jpg,135,2
2350,../input/after_4_bis/141/141.0.jpg,141,0
2351,../input/after_4_bis/141/141.9.jpg,141,9
2352,../input/after_4_bis/141/141.4.jpg,141,4
2353,../input/after_4_bis/141/141.5.jpg,141,5
2354,../input/after_4_bis/141/141.6.jpg,141,6
2355,../input/after_4_bis/141/141.7.jpg,141,7
2356,../input/after_4_bis/141/141.3.jpg,141,3
2357,../input/after_4_bis/141/141.8.jpg,141,8
2358,../input/after_4_bis/141/141.1.jpg,141,1
2359,../input/after_4_bis/141/141.2.jpg,141,2
2360,../input/after_4_bis/1299/1299.0.jpg,1299,0
2361,../input/after_4_bis/1299/1299.1.jpg,1299,1
2362,../input/after_4_bis/1299/1299.2.jpg,1299,2
2363,../input/after_4_bis/1006/1006.0.jpg,1006,0
2364,../input/after_4_bis/1006/1006.4.jpg,1006,4
2365,../input/after_4_bis/1006/1006.1.jpg,1006,1
2366,../input/after_4_bis/1006/1006.3.jpg,1006,3
2367,../input/after_4_bis/1006/1006.2.jpg,1006,2
2368,../input/after_4_bis/158/158.8.jpg,158,8
2369,../input/after_4_bis/158/158.7.jpg,158,7
2370,../input/after_4_bis/158/158.3.jpg,158,3
2371,../input/after_4_bis/158/158.0.jpg,158,0
2372,../input/after_4_bis/158/158.6.jpg,158,6
2373,../input/after_4_bis/158/158.2.jpg,158,2
2374,../input/after_4_bis/158/158.1.jpg,158,1
2375,../input/after_4_bis/158/158.4.jpg,158,4
2376,../input/after_4_bis/158/158.5.jpg,158,5
2377,../input/after_4_bis/1350/1350.2.jpg,1350,2
2378,../input/after_4_bis/1350/1350.1.jpg,1350,1
2379,../input/after_4_bis/1350/1350.0.jpg,1350,0
2380,../input/after_4_bis/1075/1075.4.jpg,1075,4
2381,../input/after_4_bis/1075/1075.1.jpg,1075,1
2382,../input/after_4_bis/1075/1075.0.jpg,1075,0
2383,../input/after_4_bis/1075/1075.3.jpg,1075,3
2384,../input/after_4_bis/1075/1075.2.jpg,1075,2
2385,../input/after_4_bis/1341/1341.0.jpg,1341,0
2386,../input/after_4_bis/1341/1341.3.jpg,1341,3
2387,../input/after_4_bis/1341/1341.2.jpg,1341,2
2388,../input/after_4_bis/1341/1341.5.jpg,1341,5
2389,../input/after_4_bis/1341/1341.1.jpg,1341,1
2390,../input/after_4_bis/1341/1341.4.jpg,1341,4
2391,../input/after_4_bis/394/394.6.jpg,394,6
2392,../input/after_4_bis/394/394.5.jpg,394,5
2393,../input/after_4_bis/394/394.3.jpg,394,3
2394,../input/after_4_bis/394/394.4.jpg,394,4
2395,../input/after_4_bis/394/394.2.jpg,394,2
2396,../input/after_4_bis/394/394.0.jpg,394,0
2397,../input/after_4_bis/394/394.7.jpg,394,7
2398,../input/after_4_bis/394/394.1.jpg,394,1
2399,../input/after_4_bis/34/34.3.jpg,34,3
2400,../input/after_4_bis/34/34.5.jpg,34,5
2401,../input/after_4_bis/34/34.4.jpg,34,4
2402,../input/after_4_bis/34/34.1.jpg,34,1
2403,../input/after_4_bis/34/34.0.jpg,34,0
2404,../input/after_4_bis/34/34.2.jpg,34,2
2405,../input/after_4_bis/668/668.2.jpg,668,2
2406,../input/after_4_bis/668/668.1.jpg,668,1
